,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Forest_Cover,Neota,Rawah,Comanche Peak,Cache la Poudre
13058,2865.0,15.0,15.0,417.0,90.0,1495.0,205.0,207.0,136.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
13059,3116.0,94.0,24.0,-2652.0,112.0,4158.0,249.0,197.0,63.0,2577.0,0.0,0.0,0.0,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,,,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
13060,,,,277.0,-613.0,1766.0,210.0,253.0,,277.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
13061,2868.0,324.0,,457.0,81.0,1290.0,155.0,207.0,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
13062,2541.0,45.0,10.0,323.0,-22.0,390.0,223.0,219.0,,1221.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
13063,2836.0,,18.0,67.0,4.0,644.0,,,136.0,362.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,Lodgepole Pine,0,0,1,0
13064,,,3.0,474.0,,5134.0,,232.0,149.0,1891.0,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,Spruce/Fir,0,1,0,0
13065,3099.0,274.0,4.0,218.0,31.0,,561.0,240.0,,2174.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,,,0.0,0.0,0.0,,0.0,0.0,Lodgepole Pine,0,0,1,0
13066,3056.0,,,242.0,47.0,,242.0,204.0,86.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,,,,1.0,,,,,0.0,0.0,,0.0,0.0,0.0,,Spruce/Fir,0,1,0,0
13067,2919.0,327.0,25.0,3144.0,114.0,4555.0,152.0,204.0,187.0,17774.0,,,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
13068,3168.0,351.0,-81.0,510.0,48.0,3025.0,186.0,207.0,158.0,2882.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,Lodgepole Pine,0,0,1,0
13069,-730.0,81.0,25.0,648.0,54.0,859.0,244.0,187.0,57.0,1862.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,,,Lodgepole Pine,0,1,0,0
13070,2728.0,189.0,9.0,309.0,,2248.0,221.0,247.0,160.0,1622.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,Lodgepole Pine,0,1,0,0
13071,2764.0,321.0,18.0,67.0,17.0,3757.0,171.0,219.0,187.0,1129.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
13072,3050.0,-1961.0,11.0,108.0,20.0,3030.0,,248.0,191.0,1107.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Lodgepole Pine,0,0,1,0
13073,2657.0,94.0,,95.0,36.0,2670.0,250.0,171.0,,6631.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,Lodgepole Pine,0,1,0,0
13074,2954.0,,,150.0,76.0,1271.0,,249.0,198.0,2769.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
13075,2544.0,168.0,9.0,30.0,0.0,2619.0,228.0,244.0,,2359.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,0.0,Lodgepole Pine,0,0,1,0
13076,3256.0,324.0,6.0,210.0,21.0,1624.0,204.0,233.0,,1082.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,,,1.0,0.0,,Spruce/Fir,0,0,1,0
13077,2403.0,274.0,28.0,30.0,10.0,361.0,136.0,234.0,232.0,342.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Douglas-fir,0,0,1,0
13078,2489.0,,,630.0,99.0,1040.0,158.0,176.0,,,0.0,,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,Ponderosa Pine,0,0,0,1
13079,2248.0,314.0,,240.0,175.0,684.0,136.0,206.0,205.0,942.0,0.0,,,0.0,0.0,0.0,0,0,0,1,0,0.0,,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,Douglas-fir,0,0,0,1
13080,2956.0,54.0,8.0,470.0,87.0,2245.0,225.0,222.0,,2259.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,1.0,,,0.0,,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
13081,2702.0,243.0,1.0,134.0,0.0,1680.0,,239.0,160.0,875.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,Lodgepole Pine,0,1,0,0
13082,3066.0,-1961.0,19.0,234.0,66.0,446.0,168.0,216.0,187.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,Spruce/Fir,0,0,1,0
13083,2780.0,183.0,33.0,351.0,152.0,3037.0,208.0,240.0,140.0,1473.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,Ponderosa Pine,0,0,1,0
13084,3047.0,59.0,1.0,30.0,0.0,,,235.0,152.0,569.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,,1.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
13085,3191.0,2281.0,10.0,295.0,16.0,4182.0,220.0,219.0,133.0,3003.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
13086,2310.0,103.0,16.0,218.0,689.0,108.0,,219.0,99.0,190.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,,Ponderosa Pine,0,0,0,1
13087,2956.0,83.0,36.0,90.0,-8.0,1146.0,242.0,154.0,10.0,1637.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,Spruce/Fir,0,0,1,0
13088,3229.0,170.0,20.0,470.0,113.0,2711.0,230.0,244.0,,3406.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,,0.0,,0.0,0.0,Lodgepole Pine,0,0,1,0
13089,,146.0,9.0,242.0,14.0,3417.0,233.0,239.0,138.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
13090,6704.0,180.0,12.0,785.0,136.0,2938.0,224.0,247.0,154.0,1087.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,,0.0,Krummholz,0,0,1,0
13091,3357.0,211.0,11.0,847.0,155.0,2836.0,211.0,251.0,175.0,1310.0,,,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,,,1.0,0.0,,Spruce/Fir,0,0,1,0
13092,,,6.0,379.0,149.0,2468.0,223.0,244.0,155.0,1026.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,Ponderosa Pine,0,0,1,0
13093,3546.0,,24.0,933.0,312.0,2409.0,217.0,181.0,88.0,1486.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,,,0.0,,,,0.0,0.0,1.0,Spruce/Fir,0,1,0,0
13094,2244.0,,37.0,295.0,144.0,540.0,113.0,168.0,,350.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,1,0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,0.0,,,0.0,0.0,Ponderosa Pine,0,0,0,1
13095,,291.0,12.0,85.0,26.0,1167.0,185.0,,193.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,Ponderosa Pine,0,0,0,1
13096,3008.0,14.0,16.0,256.0,41.0,418.0,203.0,206.0,,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,0,1,0
13097,2804.0,143.0,22.0,90.0,14.0,4430.0,,230.0,,5006.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.0,Lodgepole Pine,0,1,0,0
13098,2938.0,145.0,13.0,108.0,0.0,4480.0,,,126.0,3234.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
13099,3185.0,243.0,10.0,108.0,9.0,4015.0,201.0,248.0,185.0,2084.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,Spruce/Fir,0,0,1,0
13100,2960.0,180.0,108.0,108.0,12.0,2202.0,,248.0,149.0,3077.0,0.0,,0.0,,0.0,0.0,0,0,0,0,0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
13101,,146.0,7.0,162.0,-1.0,25383.0,,239.0,142.0,725.0,,0.0,0.0,0.0,,0.0,0,0,0,0,0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,,0.0,,,Lodgepole Pine,0,0,1,0
13102,3147.0,157.0,,3144.0,5.0,1158.0,,239.0,124.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,Spruce/Fir,0,1,0,0
13103,,80.0,18.0,0.0,0.0,4380.0,241.0,204.0,86.0,2706.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,Spruce/Fir,0,1,0,0
13104,2986.0,56.0,3.0,,0.0,2096.0,222.0,232.0,669.0,4030.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,Spruce/Fir,0,1,0,0
13105,3157.0,104.0,26.0,335.0,70.0,1026.0,253.0,197.0,0.0,1742.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,Spruce/Fir,0,1,0,0
13106,3136.0,9.0,10.0,0.0,0.0,3987.0,209.0,221.0,149.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,1.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,Spruce/Fir,0,0,1,0
13107,2888.0,267.0,20.0,162.0,57.0,684.0,164.0,244.0,,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Spruce/Fir,0,0,1,0
13108,2910.0,41.0,5.0,190.0,31.0,,,229.0,,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,1.0,,,,0.0,,0.0,0.0,,Aspen,0,0,1,0
13109,,,17.0,67.0,11.0,1230.0,,207.0,92.0,532.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,1.0,,0.0,,,0.0,,,,0.0,0.0,Aspen,0,1,0,0
13110,2813.0,193.0,,0.0,0.0,2594.0,,247.0,162.0,1922.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,Lodgepole Pine,0,1,0,0
13111,3157.0,230.0,108.0,242.0,25.0,2609.0,203.0,250.0,184.0,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,Lodgepole Pine,0,0,1,0
13112,2943.0,336.0,-81.0,361.0,-82.0,488.0,,227.0,,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,1.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,Spruce/Fir,0,0,1,0
13113,2891.0,167.0,,532.0,225.0,2296.0,232.0,241.0,126.0,1932.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krummholz,0,0,1,0
13114,2193.0,31.0,35.0,85.0,,1333.0,188.0,142.0,66.0,1347.0,0.0,0.0,0.0,,0.0,,0,0,0,1,0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,Ponderosa Pine,0,0,0,1
13115,,242.0,21.0,450.0,689.0,1252.0,175.0,252.0,210.0,,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
13116,3451.0,173.0,17.0,95.0,10.0,3183.0,,,143.0,1087.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,Krummholz,0,0,1,0
13117,3240.0,2281.0,6.0,607.0,100.0,2049.0,206.0,244.0,176.0,2039.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
13118,,293.0,14.0,443.0,71.0,,179.0,236.0,,1761.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,Lodgepole Pine,0,1,0,0
13119,3396.0,349.0,5.0,242.0,20.0,2885.0,211.0,-27.0,159.0,17774.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,0.0,,0.0,0.0,1.0,0.0,Spruce/Fir,0,1,0,0
13120,3350.0,113.0,8.0,658.0,105.0,1168.0,234.0,,129.0,2412.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,Spruce/Fir,0,0,1,0
13121,2785.0,,7.0,531.0,90.0,25383.0,207.0,230.0,161.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
13122,3311.0,151.0,-81.0,847.0,195.0,2640.0,241.0,235.0,114.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
13123,3175.0,,12.0,430.0,153.0,3042.0,224.0,-27.0,155.0,1167.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
13124,2823.0,129.0,16.0,124.0,39.0,3084.0,,228.0,107.0,2580.0,,0.0,0.0,0.0,,,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,,0.0,0.0,,Lodgepole Pine,0,1,0,0
13125,2843.0,336.0,8.0,212.0,,,,,166.0,2071.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,Spruce/Fir,0,1,0,0
13126,3054.0,2.0,6.0,,32.0,1994.0,211.0,228.0,154.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
13127,2809.0,165.0,5.0,,18.0,2432.0,,,152.0,,0.0,0.0,,0.0,,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,0.0,Lodgepole Pine,0,1,0,0
13128,3154.0,11.0,14.0,30.0,6.0,1652.0,204.0,211.0,,1749.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
13129,3117.0,,20.0,900.0,262.0,,240.0,199.0,81.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
13130,3127.0,137.0,18.0,309.0,49.0,234.0,244.0,,108.0,3585.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,,Lodgepole Pine,1,0,0,0
13131,3067.0,31.0,17.0,300.0,3.0,4261.0,213.0,,118.0,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,Lodgepole Pine,0,1,0,0
13132,6704.0,,8.0,85.0,3.0,3184.0,228.0,242.0,,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,Lodgepole Pine,0,0,1,0
13133,2977.0,,9.0,323.0,32.0,1786.0,199.0,245.0,185.0,-14188.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,Lodgepole Pine,0,0,1,0
13134,2884.0,,,124.0,,1507.0,219.0,215.0,,2742.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
13135,3087.0,2281.0,20.0,890.0,259.0,4410.0,204.0,,,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,1.0,,0.0,,0.0,,0.0,0.0,Lodgepole Pine,0,0,1,0
13136,2735.0,71.0,10.0,467.0,-13.0,,231.0,221.0,,2568.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
13137,2331.0,277.0,19.0,3144.0,0.0,258.0,164.0,240.0,,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,Douglas-fir,0,0,1,0
